kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
trafo,0,14,15,2,85.71428571428571,5,100.0,4,-1,5.169998621568084e-05,"[1, 5, 7, 8]",3,6,False
trafo,1,14,16,2,85.71428571428571,5,100.0,4,-1,5.1700015319511294e-05,"[1, 5, 7, 8]",3,8,False
trafo,2,14,15,2,85.71428571428571,5,100.0,5,0,6.030002259649336e-05,"[0, 1, 5, 7, 8]",4,5,False
trafo,3,14,16,2,85.71428571428571,5,100.0,4,-1,6.620000931434333e-05,"[1, 5, 7, 8]",6,7,False
trafo,4,14,15,2,85.71428571428571,5,100.0,5,0,5.6100019719451666e-05,"[1, 3, 5, 7, 8]",6,8,False
line,0,14,18,1,100.0,5,100.0,5,0,7.529999129474163e-05,"[0, 3, 5, 6, 8]",0,1,True
line,1,14,17,2,100.0,5,100.0,5,0,7.639999967068434e-05,"[0, 3, 5, 6, 8]",0,4,True
line,2,14,17,1,100.0,5,100.0,5,0,6.44999963697046e-05,"[0, 3, 5, 6, 8]",1,2,True
line,3,14,17,1,92.85714285714286,5,100.0,5,0,9.310001041740179e-05,"[3, 4, 5, 6, 8]",1,3,False
line,4,14,17,1,100.0,5,100.0,5,0,5.6199991377070546e-05,"[0, 3, 5, 6, 8]",1,4,True
line,5,14,17,1,92.85714285714286,5,100.0,6,1,6.930000381544232e-05,"[0, 1, 3, 5, 6, 8]",2,3,False
line,6,14,17,1,100.0,5,100.0,5,0,7.530002039857209e-05,"[0, 3, 5, 6, 8]",3,4,True
line,7,14,17,1,92.85714285714286,5,100.0,5,0,8.919998072087765e-05,"[0, 3, 6, 9, 12]",5,10,False
line,8,14,17,1,92.85714285714286,5,100.0,5,0,5.740000051446259e-05,"[0, 3, 6, 9, 12]",5,11,False
line,9,14,17,1,92.85714285714286,5,100.0,6,1,6.489999941550195e-05,"[0, 3, 5, 6, 8, 11]",5,12,False
line,10,14,17,1,92.85714285714286,5,100.0,6,1,0.00010900001507252455,"[0, 3, 5, 6, 8, 9]",8,9,False
line,11,14,17,1,92.85714285714286,5,100.0,6,1,6.910000229254365e-05,"[0, 3, 5, 6, 8, 12]",8,13,False
line,12,14,17,1,100.0,5,100.0,5,0,9.139999747276306e-05,"[0, 3, 5, 6, 8]",9,10,True
line,13,14,17,1,100.0,5,100.0,5,0,6.0999998822808266e-05,"[0, 3, 5, 6, 8]",11,12,True
line,14,14,17,1,100.0,5,100.0,5,0,6.310001481324434e-05,"[0, 3, 5, 6, 8]",12,13,True
trafo,0,14,17,1,100.0,5,100.0,5,0,6.089999806135893e-05,"[0, 3, 5, 6, 8]",3,6,True
trafo,1,14,17,1,100.0,5,100.0,5,0,6.130000110715628e-05,"[0, 3, 5, 6, 8]",3,8,True
trafo,2,14,18,1,100.0,5,100.0,5,0,9.23000043258071e-05,"[0, 3, 5, 6, 8]",4,5,True
trafo,3,14,17,2,92.85714285714286,5,100.0,5,0,5.9999991208314896e-05,"[0, 3, 5, 7, 8]",6,7,False
trafo,4,14,17,1,100.0,5,100.0,5,0,5.8399979025125504e-05,"[0, 3, 5, 6, 8]",6,8,True
line,0,14,17,1,92.85714285714286,5,100.0,5,0,6.19000056758523e-05,"[1, 4, 5, 6, 8]",0,1,False
line,1,14,17,1,92.85714285714286,5,100.0,4,-1,5.229999078437686e-05,"[1, 5, 6, 8]",0,4,False
line,2,14,17,2,92.85714285714286,5,100.0,5,0,5.9299985878169537e-05,"[2, 4, 5, 6, 8]",1,2,False
line,3,14,17,1,92.85714285714286,5,100.0,5,0,6.200000643730164e-05,"[1, 4, 5, 6, 8]",1,3,False
line,4,14,17,1,92.85714285714286,5,100.0,4,-1,4.980000085197389e-05,"[1, 5, 6, 8]",1,4,False
line,5,14,18,1,92.85714285714286,5,100.0,4,-1,4.990000161342323e-05,"[1, 5, 6, 8]",2,3,False
line,6,14,17,1,92.85714285714286,5,100.0,4,-1,4.809998790733516e-05,"[1, 5, 6, 8]",3,4,False
line,7,14,17,1,85.71428571428571,5,100.0,5,0,6.2700011767447e-05,"[1, 5, 6, 8, 9]",5,10,False
line,8,14,17,1,85.71428571428571,5,100.0,5,0,6.0699996538460255e-05,"[1, 5, 6, 8, 11]",5,11,False
line,9,14,17,1,85.71428571428571,5,100.0,5,0,9.240000508725643e-05,"[1, 5, 6, 8, 11]",5,12,False
line,10,14,17,1,85.71428571428571,5,100.0,5,0,0.0001196000084746629,"[1, 5, 6, 8, 9]",8,9,False
line,11,14,17,1,85.71428571428571,5,100.0,5,0,9.290000889450312e-05,"[1, 5, 6, 8, 12]",8,13,False
line,12,14,17,1,92.85714285714286,5,100.0,4,-1,5.219999002292752e-05,"[1, 5, 6, 8]",9,10,False
line,13,14,17,1,92.85714285714286,5,100.0,4,-1,5.2000017603859305e-05,"[1, 5, 6, 8]",11,12,False
line,14,14,17,1,92.85714285714286,5,100.0,4,-1,5.080000846646726e-05,"[1, 5, 6, 8]",12,13,False
trafo,0,14,17,1,92.85714285714286,5,100.0,4,-1,5.0099974032491446e-05,"[1, 5, 6, 8]",3,6,False
trafo,1,14,18,1,92.85714285714286,5,100.0,4,-1,7.520001963712275e-05,"[1, 5, 6, 8]",3,8,False
trafo,2,14,17,1,92.85714285714286,5,100.0,4,-1,5.0000002374872565e-05,"[1, 5, 6, 8]",4,5,False
trafo,3,14,17,2,85.71428571428571,5,100.0,4,-1,5.160001455806196e-05,"[1, 5, 7, 8]",6,7,False
trafo,4,14,17,1,92.85714285714286,5,100.0,4,-1,5.080000846646726e-05,"[1, 5, 6, 8]",6,8,False
line,0,14,13,2,85.71428571428571,5,100.0,5,0,6.450002547353506e-05,"[0, 3, 7, 9, 12]",0,1,False
line,1,14,13,2,85.71428571428571,5,100.0,5,0,5.339999916031957e-05,"[0, 3, 7, 9, 12]",0,4,False
line,2,14,14,2,85.71428571428571,5,100.0,5,0,5.750000127591193e-05,"[0, 3, 7, 9, 12]",1,2,False
line,3,14,13,2,85.71428571428571,5,100.0,5,0,0.00011959997937083244,"[0, 3, 7, 9, 12]",1,3,False
line,4,14,14,2,85.71428571428571,5,100.0,5,0,5.440000677481294e-05,"[0, 3, 7, 9, 12]",1,4,False
line,5,14,13,3,78.57142857142857,5,100.0,6,1,5.9399986639618874e-05,"[0, 2, 3, 7, 9, 12]",2,3,False
line,6,14,13,2,85.71428571428571,5,100.0,5,0,5.7699973694980145e-05,"[0, 3, 7, 9, 12]",3,4,False
line,7,14,13,2,78.57142857142857,5,100.0,5,0,5.370000144466758e-05,"[0, 3, 7, 9, 12]",5,10,False
line,8,14,14,2,85.71428571428571,5,100.0,5,0,5.729999975301325e-05,"[0, 3, 7, 9, 12]",5,11,False
line,9,14,13,2,78.57142857142857,5,100.0,5,0,0.00010730000212788582,"[0, 3, 7, 10, 12]",5,12,False
line,10,14,13,2,78.57142857142857,5,100.0,5,0,5.490001058205962e-05,"[0, 3, 7, 9, 12]",8,9,False
line,11,14,13,2,78.57142857142857,5,100.0,5,0,5.3099996875971556e-05,"[0, 3, 7, 9, 12]",8,13,False
line,12,14,13,2,85.71428571428571,5,100.0,6,1,6.379999103955925e-05,"[0, 3, 5, 7, 8, 12]",9,10,False
line,13,14,13,3,85.71428571428571,5,100.0,6,1,5.979998968541622e-05,"[0, 3, 5, 7, 8, 11]",11,12,False
line,14,14,13,2,85.71428571428571,5,100.0,6,1,6.389999180100858e-05,"[0, 3, 5, 7, 8, 11]",12,13,False
trafo,0,14,13,3,85.71428571428571,5,100.0,6,1,6.350001785904169e-05,"[0, 3, 6, 7, 9, 12]",3,6,False
trafo,1,14,13,3,85.71428571428571,5,100.0,5,0,5.400000372901559e-05,"[0, 3, 7, 9, 12]",3,8,False
trafo,2,14,14,2,85.71428571428571,5,100.0,5,0,6.029999349266291e-05,"[0, 3, 7, 9, 12]",4,5,False
trafo,3,14,14,2,85.71428571428571,5,100.0,5,0,5.77000027988106e-05,"[0, 3, 7, 9, 12]",6,7,False
trafo,4,14,14,2,85.71428571428571,5,100.0,5,0,5.750000127591193e-05,"[0, 3, 7, 9, 12]",6,8,False
line,0,14,13,2,85.71428571428571,5,100.0,6,1,8.359999628737569e-05,"[0, 1, 5, 6, 8, 11]",0,1,False
line,1,14,13,2,85.71428571428571,5,100.0,5,0,5.2799994591623545e-05,"[1, 5, 6, 8, 11]",0,4,False
line,2,14,13,3,85.71428571428571,5,100.0,6,1,6.0600024880841374e-05,"[1, 2, 5, 6, 8, 11]",1,2,False
line,3,14,13,2,85.71428571428571,5,100.0,5,0,5.370000144466758e-05,"[1, 5, 6, 8, 11]",1,3,False
line,4,14,13,2,85.71428571428571,5,100.0,6,1,6.379999103955925e-05,"[0, 1, 5, 6, 8, 11]",1,4,False
line,5,14,14,2,85.71428571428571,5,100.0,5,0,5.6199991377070546e-05,"[1, 5, 6, 8, 11]",2,3,False
line,6,14,13,2,85.71428571428571,5,100.0,5,0,5.780000356025994e-05,"[1, 5, 6, 8, 11]",3,4,False
line,7,14,13,3,78.57142857142857,5,100.0,5,0,5.569998756982386e-05,"[1, 6, 8, 10, 11]",5,10,False
line,8,14,13,3,78.57142857142857,5,100.0,5,0,8.870000601746142e-05,"[1, 5, 6, 8, 11]",5,11,False
line,9,14,14,2,85.71428571428571,5,100.0,5,0,8.869997691363096e-05,"[1, 5, 6, 8, 11]",5,12,False
line,10,14,13,3,78.57142857142857,5,100.0,5,0,7.219999679364264e-05,"[1, 5, 6, 9, 13]",8,9,False
line,11,14,13,3,78.57142857142857,5,100.0,5,0,0.0003307999868411571,"[1, 5, 6, 8, 12]",8,13,False
line,12,14,14,2,85.71428571428571,5,100.0,5,0,6.140000186860561e-05,"[1, 5, 6, 8, 11]",9,10,False
line,13,14,13,3,85.71428571428571,5,100.0,5,0,8.739999611862004e-05,"[1, 5, 6, 8, 12]",11,12,False
line,14,14,13,3,85.71428571428571,5,100.0,5,0,8.450000314041972e-05,"[1, 5, 6, 8, 11]",12,13,False
trafo,0,14,14,2,85.71428571428571,5,100.0,5,0,8.429997251369059e-05,"[1, 5, 6, 8, 11]",3,6,False
trafo,1,14,13,3,85.71428571428571,5,100.0,5,0,8.81000014487654e-05,"[1, 5, 6, 8, 11]",3,8,False
trafo,2,14,14,2,85.71428571428571,5,100.0,5,0,8.800000068731606e-05,"[1, 5, 6, 8, 11]",4,5,False
trafo,3,14,13,3,78.57142857142857,5,100.0,6,1,0.00013569998554885387,"[1, 5, 6, 7, 8, 11]",6,7,False
trafo,4,14,14,2,85.71428571428571,5,100.0,5,0,5.6599994422867894e-05,"[1, 5, 6, 8, 11]",6,8,False
line,0,14,13,3,85.71428571428571,5,100.0,6,1,5.909998435527086e-05,"[0, 1, 5, 7, 8, 9]",0,1,False
line,1,14,13,3,78.57142857142857,5,100.0,5,0,5.150001379661262e-05,"[1, 5, 7, 8, 9]",0,4,False
line,2,14,13,3,85.71428571428571,5,100.0,6,1,6.329998723231256e-05,"[1, 2, 5, 7, 8, 9]",1,2,False
line,3,14,13,3,85.71428571428571,5,100.0,5,0,5.639999289996922e-05,"[1, 5, 7, 8, 9]",1,3,False
line,4,14,13,3,85.71428571428571,5,100.0,6,1,0.00010069998097606003,"[0, 1, 5, 7, 8, 9]",1,4,False
line,5,14,13,3,78.57142857142857,5,100.0,5,0,6.0699996538460255e-05,"[1, 5, 7, 8, 9]",2,3,False
line,6,14,14,3,85.71428571428571,5,100.0,5,0,5.629999213851988e-05,"[1, 5, 7, 8, 9]",3,4,False
line,7,14,13,4,78.57142857142857,5,100.0,5,0,8.820000221021473e-05,"[1, 5, 7, 8, 9]",5,10,False
line,8,14,13,3,78.57142857142857,5,100.0,6,1,6.489999941550195e-05,"[1, 5, 7, 8, 9, 11]",5,11,False
line,9,14,13,3,78.57142857142857,5,100.0,6,1,6.429999484680593e-05,"[1, 5, 7, 8, 9, 11]",5,12,False
line,10,14,14,3,85.71428571428571,5,100.0,5,0,5.6500022765249014e-05,"[1, 5, 7, 8, 9]",8,9,False
line,11,14,13,4,78.57142857142857,5,100.0,6,1,6.250001024454832e-05,"[1, 5, 6, 7, 9, 13]",8,13,False
line,12,14,13,4,85.71428571428571,5,100.0,5,0,8.819997310638428e-05,"[1, 5, 7, 8, 9]",9,10,False
line,13,14,13,3,85.71428571428571,5,100.0,5,0,8.800000068731606e-05,"[1, 5, 7, 8, 9]",11,12,False
line,14,14,14,3,85.71428571428571,5,100.0,5,0,8.890000754036009e-05,"[1, 5, 7, 8, 9]",12,13,False
trafo,0,14,14,3,85.71428571428571,5,100.0,5,0,8.359999628737569e-05,"[1, 5, 7, 8, 9]",3,6,False
trafo,1,14,13,4,85.71428571428571,5,100.0,5,0,0.00011589998030103743,"[1, 5, 7, 8, 9]",3,8,False
trafo,2,14,14,3,85.71428571428571,5,100.0,5,0,8.870000601746142e-05,"[1, 5, 7, 8, 9]",4,5,False
trafo,3,14,14,3,85.71428571428571,5,100.0,5,0,8.339999476447701e-05,"[1, 5, 7, 8, 9]",6,7,False
trafo,4,14,13,4,85.71428571428571,5,100.0,6,1,9.699998190626502e-05,"[1, 5, 6, 7, 8, 9]",6,8,False
line,0,14,17,1,100.0,5,100.0,5,0,5.8999983593821526e-05,"[0, 3, 5, 6, 8]",0,1,True
line,1,14,17,1,100.0,5,100.0,5,0,5.830000736750662e-05,"[0, 3, 5, 6, 8]",0,4,True
line,2,14,17,1,100.0,5,100.0,5,0,8.550001075491309e-05,"[0, 3, 5, 6, 8]",1,2,True
line,3,14,17,1,100.0,5,100.0,5,0,9.190000128000975e-05,"[0, 3, 5, 6, 8]",1,3,True
line,4,14,17,1,100.0,5,100.0,5,0,9.180000051856041e-05,"[0, 3, 5, 6, 8]",1,4,True
line,5,14,17,1,92.85714285714286,5,100.0,4,-1,7.380000897683203e-05,"[1, 5, 6, 8]",2,3,False
line,6,14,17,1,100.0,5,100.0,4,-1,7.460001506842673e-05,"[1, 5, 6, 8]",3,4,True
line,7,14,17,2,92.85714285714286,5,100.0,6,1,6.329998723231256e-05,"[0, 3, 5, 6, 8, 9]",5,10,False
line,8,14,17,1,92.85714285714286,5,100.0,6,1,9.940000018104911e-05,"[0, 3, 5, 6, 8, 11]",5,11,False
line,9,14,17,1,92.85714285714286,5,100.0,6,1,7.109998841769993e-05,"[0, 3, 5, 6, 8, 11]",5,12,False
line,10,14,17,2,92.85714285714286,5,100.0,6,1,0.00010350000229664147,"[0, 3, 5, 6, 8, 9]",8,9,False
line,11,14,17,2,92.85714285714286,5,100.0,6,1,6.710001616738737e-05,"[0, 3, 5, 6, 8, 13]",8,13,False
line,12,14,17,2,100.0,5,100.0,5,0,5.910001345910132e-05,"[0, 3, 5, 6, 8]",9,10,True
line,13,14,17,1,100.0,5,100.0,5,0,5.750000127591193e-05,"[0, 3, 5, 6, 8]",11,12,True
line,14,14,18,1,100.0,5,100.0,5,0,5.560001591220498e-05,"[0, 3, 5, 6, 8]",12,13,True
trafo,0,14,17,1,100.0,5,100.0,4,-1,7.730000652372837e-05,"[1, 5, 6, 8]",3,6,True
trafo,1,14,17,1,100.0,5,100.0,4,-1,7.2900002123788e-05,"[1, 5, 6, 8]",3,8,True
trafo,2,14,18,1,100.0,5,100.0,5,0,5.7900004321709275e-05,"[0, 3, 5, 6, 8]",4,5,True
trafo,3,14,17,2,92.85714285714286,5,100.0,5,0,7.239999831654131e-05,"[0, 3, 5, 7, 8]",6,7,False
trafo,4,14,17,1,100.0,5,100.0,5,0,9.039998985826969e-05,"[0, 3, 5, 6, 8]",6,8,True
line,0,14,15,2,92.85714285714286,5,100.0,5,0,5.699999746866524e-05,"[0, 1, 5, 6, 8]",0,1,False
line,1,14,16,1,92.85714285714286,5,100.0,4,-1,4.7600013203918934e-05,"[1, 5, 6, 8]",0,4,False
line,2,14,15,1,92.85714285714286,5,100.0,5,0,0.00015579999308101833,"[1, 2, 5, 6, 8]",1,2,False
line,3,14,15,1,92.85714285714286,5,100.0,4,-1,4.9299997044727206e-05,"[1, 5, 6, 8]",1,3,False
line,4,14,15,2,92.85714285714286,5,100.0,5,0,5.7600002037361264e-05,"[1, 4, 5, 6, 8]",1,4,False
line,5,14,15,1,85.71428571428571,5,100.0,4,-1,4.75000124424696e-05,"[1, 5, 6, 8]",2,3,False
line,6,14,16,1,92.85714285714286,5,100.0,4,-1,4.709998029284179e-05,"[1, 5, 6, 8]",3,4,False
line,7,14,15,1,85.71428571428571,5,100.0,5,0,7.420001202262938e-05,"[1, 5, 6, 8, 9]",5,10,False
line,8,14,15,1,85.71428571428571,5,100.0,5,0,9.180000051856041e-05,"[1, 5, 6, 8, 11]",5,11,False
line,9,14,15,1,85.71428571428571,5,100.0,5,0,5.530001362785697e-05,"[1, 5, 6, 8, 11]",5,12,False
line,10,14,15,1,85.71428571428571,5,100.0,5,0,5.810000584460795e-05,"[1, 5, 6, 8, 9]",8,9,False
line,11,14,15,1,85.71428571428571,5,100.0,5,0,5.77000027988106e-05,"[1, 5, 6, 8, 12]",8,13,False
line,12,14,15,1,92.85714285714286,5,100.0,4,-1,5.020000389777124e-05,"[1, 5, 6, 8]",9,10,False
line,13,14,15,1,92.85714285714286,5,100.0,4,-1,5.089998012408614e-05,"[1, 5, 6, 8]",11,12,False
line,14,14,15,1,92.85714285714286,5,100.0,4,-1,4.8999994760379195e-05,"[1, 5, 6, 8]",12,13,False
trafo,0,14,16,1,92.85714285714286,5,100.0,4,-1,5.339999916031957e-05,"[1, 5, 6, 8]",3,6,False
trafo,1,14,15,2,92.85714285714286,5,100.0,4,-1,4.839999019168317e-05,"[1, 5, 6, 8]",3,8,False
trafo,2,14,16,1,92.85714285714286,5,100.0,4,-1,5.09000092279166e-05,"[1, 5, 6, 8]",4,5,False
trafo,3,14,15,2,85.71428571428571,5,100.0,4,-1,5.1799986977130175e-05,"[1, 5, 7, 8]",6,7,False
trafo,4,14,15,2,92.85714285714286,5,100.0,4,-1,4.680000711232424e-05,"[1, 5, 6, 8]",6,8,False
line,0,14,17,2,85.71428571428571,5,100.0,5,0,6.009999196976423e-05,"[0, 3, 7, 9, 12]",0,1,False
line,1,14,17,2,85.71428571428571,5,100.0,5,0,5.949998740106821e-05,"[0, 3, 7, 9, 12]",0,4,False
line,2,14,17,2,85.71428571428571,5,100.0,5,0,6.180000491440296e-05,"[0, 3, 7, 9, 12]",1,2,False
line,3,14,17,2,85.71428571428571,5,100.0,5,0,6.009999196976423e-05,"[0, 3, 7, 9, 12]",1,3,False
line,4,14,17,2,85.71428571428571,5,100.0,5,0,6.000002031214535e-05,"[0, 3, 7, 9, 12]",1,4,False
line,5,14,17,2,78.57142857142857,5,100.0,5,0,6.079999729990959e-05,"[1, 5, 7, 8, 11]",2,3,False
line,6,14,17,2,85.71428571428571,5,100.0,5,0,5.6599994422867894e-05,"[1, 5, 7, 8, 11]",3,4,False
line,7,14,17,2,78.57142857142857,5,100.0,5,0,8.779999916441739e-05,"[0, 3, 7, 9, 12]",5,10,False
line,8,14,18,2,85.71428571428571,5,100.0,5,0,5.800000508315861e-05,"[0, 3, 7, 9, 12]",5,11,False
line,9,14,17,2,78.57142857142857,5,100.0,5,0,5.9200014220550656e-05,"[0, 3, 7, 10, 12]",5,12,False
line,10,14,17,2,78.57142857142857,5,100.0,5,0,8.749999688006938e-05,"[0, 3, 7, 9, 12]",8,9,False
line,11,14,17,2,78.57142857142857,5,100.0,5,0,9.139999747276306e-05,"[0, 3, 7, 9, 12]",8,13,False
line,12,14,17,2,85.71428571428571,5,100.0,6,1,0.00012839998817071319,"[0, 3, 5, 7, 8, 12]",9,10,False
line,13,14,17,3,85.71428571428571,5,100.0,6,1,6.80000230204314e-05,"[0, 3, 5, 7, 8, 11]",11,12,False
line,14,14,17,2,85.71428571428571,5,100.0,6,1,0.00010489998385310173,"[0, 3, 5, 7, 8, 11]",12,13,False
trafo,0,14,17,2,85.71428571428571,5,100.0,5,0,8.800000068731606e-05,"[1, 5, 7, 8, 11]",3,6,False
trafo,1,14,17,2,85.71428571428571,5,100.0,5,0,8.739999611862004e-05,"[1, 5, 7, 8, 11]",3,8,False
trafo,2,14,17,2,85.71428571428571,5,100.0,5,0,5.639999289996922e-05,"[0, 3, 7, 9, 12]",4,5,False
trafo,3,14,18,2,85.71428571428571,5,100.0,5,0,8.820000221021473e-05,"[0, 3, 7, 9, 12]",6,7,False
trafo,4,14,17,2,85.71428571428571,5,100.0,5,0,5.6500022765249014e-05,"[0, 3, 7, 9, 12]",6,8,False
line,0,14,15,1,85.71428571428571,5,100.0,6,1,0.00010219999239780009,"[1, 4, 5, 6, 8, 12]",0,1,False
line,1,14,15,1,85.71428571428571,5,100.0,5,0,5.989999044686556e-05,"[1, 5, 6, 8, 12]",0,4,False
line,2,14,15,2,85.71428571428571,5,100.0,6,1,0.0001036000030580908,"[2, 4, 5, 6, 8, 12]",1,2,False
line,3,14,15,1,85.71428571428571,5,100.0,6,1,6.650001159869134e-05,"[1, 4, 5, 6, 8, 12]",1,3,False
line,4,14,15,1,85.71428571428571,5,100.0,5,0,5.8699981309473515e-05,"[1, 5, 6, 8, 12]",1,4,False
line,5,14,16,1,85.71428571428571,5,100.0,5,0,5.840000812895596e-05,"[1, 5, 6, 8, 12]",2,3,False
line,6,14,15,1,85.71428571428571,5,100.0,5,0,5.729999975301325e-05,"[1, 5, 6, 8, 12]",3,4,False
line,7,14,15,2,78.57142857142857,5,100.0,4,-1,4.9700000090524554e-05,"[1, 6, 9, 12]",5,10,False
line,8,14,15,1,78.57142857142857,5,100.0,4,-1,4.949999856762588e-05,"[1, 6, 9, 12]",5,11,False
line,9,14,15,1,78.57142857142857,5,100.0,5,0,5.470000905916095e-05,"[1, 5, 6, 8, 12]",5,12,False
line,10,14,15,2,78.57142857142857,5,100.0,6,1,6.630001007579267e-05,"[1, 5, 6, 8, 9, 12]",8,9,False
line,11,14,16,1,85.71428571428571,5,100.0,5,0,9.68000094871968e-05,"[1, 5, 6, 8, 12]",8,13,False
line,12,14,15,2,85.71428571428571,5,100.0,5,0,9.649997809901834e-05,"[1, 5, 6, 8, 12]",9,10,False
line,13,14,15,1,85.71428571428571,5,100.0,5,0,5.940001574344933e-05,"[1, 5, 6, 8, 12]",11,12,False
line,14,14,15,2,85.71428571428571,5,100.0,5,0,5.77000027988106e-05,"[1, 5, 6, 8, 13]",12,13,False
trafo,0,14,15,2,85.71428571428571,5,100.0,5,0,0.00019370001973584294,"[1, 5, 6, 8, 12]",3,6,False
trafo,1,14,16,1,85.71428571428571,5,100.0,5,0,0.00012820001575164497,"[1, 5, 6, 8, 12]",3,8,False
trafo,2,14,15,2,85.71428571428571,5,100.0,5,0,0.0001644000003580004,"[1, 5, 6, 8, 12]",4,5,False
trafo,3,14,15,2,78.57142857142857,5,100.0,6,1,0.00010279999696649611,"[1, 3, 5, 7, 8, 12]",6,7,False
trafo,4,14,16,1,85.71428571428571,5,100.0,5,0,0.00010879998444579542,"[1, 5, 6, 8, 12]",6,8,False
line,0,14,13,4,85.71428571428571,5,100.0,7,2,7.059998461045325e-05,"[0, 1, 2, 5, 6, 7, 8]",0,1,False
line,1,14,13,4,92.85714285714286,5,100.0,6,1,5.979998968541622e-05,"[0, 2, 5, 6, 7, 8]",0,4,False
line,2,14,14,3,92.85714285714286,5,100.0,6,1,6.120000034570694e-05,"[0, 2, 5, 6, 7, 8]",1,2,False
line,3,14,14,3,92.85714285714286,5,100.0,6,1,6.200000643730164e-05,"[0, 2, 5, 6, 7, 8]",1,3,False
line,4,14,14,3,92.85714285714286,5,100.0,6,1,6.049999501556158e-05,"[0, 2, 5, 6, 7, 8]",1,4,False
line,5,14,13,4,85.71428571428571,5,100.0,6,1,8.410000009462237e-05,"[0, 2, 5, 6, 7, 8]",2,3,False
line,6,14,13,3,92.85714285714286,5,100.0,6,1,6.310001481324434e-05,"[0, 2, 5, 6, 7, 8]",3,4,False
line,7,14,13,3,85.71428571428571,5,100.0,6,1,6.399999256245792e-05,"[0, 3, 6, 7, 9, 12]",5,10,False
line,8,14,13,3,85.71428571428571,5,100.0,6,1,0.00014150000060908496,"[0, 3, 6, 7, 9, 12]",5,11,False
line,9,14,13,3,85.71428571428571,5,100.0,7,2,7.43999844416976e-05,"[0, 3, 5, 6, 7, 8, 11]",5,12,False
line,10,14,13,3,85.71428571428571,5,100.0,7,2,0.00010740000288933516,"[0, 3, 5, 6, 7, 8, 9]",8,9,False
line,11,14,13,3,85.71428571428571,5,100.0,7,2,0.00010659999679774046,"[0, 3, 5, 6, 7, 8, 12]",8,13,False
line,12,14,13,3,92.85714285714286,5,100.0,6,1,6.120000034570694e-05,"[0, 2, 5, 6, 7, 8]",9,10,False
line,13,14,13,3,92.85714285714286,5,100.0,6,1,6.089999806135893e-05,"[0, 2, 5, 6, 7, 8]",11,12,False
line,14,14,13,3,92.85714285714286,5,100.0,6,1,6.3000014051795e-05,"[0, 2, 5, 6, 7, 8]",12,13,False
trafo,0,14,14,3,92.85714285714286,5,100.0,6,1,6.0399994254112244e-05,"[0, 2, 5, 6, 7, 8]",3,6,False
trafo,1,14,13,3,92.85714285714286,5,100.0,6,1,6.049999501556158e-05,"[0, 2, 5, 6, 7, 8]",3,8,False
trafo,2,14,13,3,92.85714285714286,5,100.0,6,1,6.780002149753273e-05,"[0, 3, 5, 6, 7, 8]",4,5,False
trafo,3,14,14,3,92.85714285714286,5,100.0,6,1,6.459999713115394e-05,"[0, 2, 5, 6, 7, 8]",6,7,False
trafo,4,14,14,3,92.85714285714286,5,100.0,6,1,8.739999611862004e-05,"[0, 2, 5, 6, 7, 8]",6,8,False
