kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
line,25,57,77,1,100.0,18,100.0,18,0,0.0018708999850787222,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",13,14,True
line,26,57,77,1,100.0,18,100.0,18,0,0.0017006999696604908,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",17,18,True
line,27,57,77,1,98.24561403508773,18,100.0,19,1,0.0007793999975547194,"[0, 3, 8, 10, 14, 17, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",18,19,False
line,28,57,77,1,100.0,18,100.0,18,0,0.0007409999961964786,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",20,21,True
line,29,57,77,1,100.0,18,100.0,18,0,0.0007440000190399587,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",21,22,True
line,30,57,77,1,98.24561403508773,18,100.0,19,1,0.0007853999850340188,"[0, 3, 8, 10, 14, 19, 21, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",22,23,False
line,31,57,77,1,98.24561403508773,18,100.0,18,0,0.002008599985856563,"[0, 3, 8, 10, 14, 19, 23, 24, 26, 28, 31, 34, 36, 37, 45, 49, 52, 55]",25,26,False
line,32,57,77,1,100.0,18,100.0,18,0,0.0015215999446809292,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",26,27,True
line,33,57,77,1,98.24561403508773,18,100.0,18,0,0.0010989999864250422,"[0, 3, 8, 10, 14, 19, 23, 24, 26, 28, 31, 34, 36, 37, 45, 49, 52, 55]",27,28,False
line,34,57,77,1,98.24561403508773,18,100.0,18,0,0.0007393999840132892,"[0, 3, 8, 10, 14, 19, 23, 25, 28, 29, 31, 34, 36, 37, 45, 49, 52, 55]",24,29,False
line,35,57,77,1,100.0,18,100.0,18,0,0.002598599996417761,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",29,30,True
line,36,57,77,1,98.24561403508773,18,100.0,18,0,0.000756199995521456,"[0, 3, 8, 10, 14, 19, 23, 25, 28, 29, 31, 34, 36, 37, 45, 49, 52, 55]",30,31,False
line,37,57,77,2,98.24561403508773,18,100.0,18,0,0.0007572000031359494,"[0, 3, 8, 10, 14, 19, 23, 25, 28, 30, 32, 34, 36, 37, 45, 49, 52, 55]",31,32,False
line,38,57,77,1,100.0,18,100.0,18,0,0.0011074000503867865,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",33,34,True
line,39,57,77,1,100.0,18,100.0,18,0,0.0007971000159159303,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 33, 36, 37, 45, 49, 52, 55]",34,35,True
line,40,57,77,1,100.0,18,100.0,18,0,0.000798500026576221,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",35,36,True
line,41,57,77,1,100.0,18,100.0,18,0,0.0009120000177063048,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 35, 36, 37, 45, 49, 52, 55]",36,37,True
line,42,57,77,1,98.24561403508773,18,100.0,18,0,0.0012886999757029116,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 37, 38, 45, 49, 52, 55]",36,38,False
line,43,57,77,1,100.0,18,100.0,18,0,0.0008656000136397779,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",35,39,True
line,44,57,77,1,98.24561403508773,18,100.0,19,1,0.0008520999690517783,"[0, 3, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",21,37,False
line,45,57,77,1,100.0,18,100.0,18,0,0.0007348000071942806,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",40,41,True
line,46,57,77,1,100.0,18,100.0,18,0,0.0010803999612107873,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",40,42,True
line,47,57,77,1,98.24561403508773,18,100.0,18,0,0.001076499989721924,"[0, 3, 8, 10, 19, 23, 24, 25, 28, 31, 34, 36, 37, 43, 45, 49, 52, 55]",37,43,False
line,48,57,77,1,98.24561403508773,18,100.0,19,1,0.0010479000047780573,"[0, 3, 8, 10, 13, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 46, 49, 52, 55]",45,46,False
line,49,57,77,1,100.0,18,100.0,18,0,0.002260400040540844,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",46,47,True
line,50,57,77,1,100.0,18,100.0,18,0,0.0013536999467760324,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",47,48,True
line,51,57,77,1,100.0,18,100.0,18,0,0.001555600028950721,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",48,49,True
line,52,57,77,1,98.24561403508773,18,100.0,19,1,0.0017056000069715083,"[0, 3, 8, 9, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 48, 52, 55]",49,50,False
line,53,57,77,1,100.0,18,100.0,18,0,0.0013160999515093863,"[0, 3, 5, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",28,51,True
line,54,57,77,1,100.0,18,100.0,18,0,0.0008104000007733703,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",51,52,True
line,55,57,77,1,98.24561403508773,18,100.0,19,1,0.0007851999835111201,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 51, 53, 55]",52,53,False
line,56,57,77,1,100.0,18,100.0,18,0,0.0007505999528802931,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",53,54,True
line,57,57,77,1,100.0,18,100.0,18,0,0.0021714000031352043,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",43,44,True
line,58,57,77,1,100.0,18,100.0,18,0,0.0007454000297002494,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",55,40,True
line,59,57,77,1,98.24561403508773,18,100.0,17,-1,0.0012304999982006848,"[0, 3, 8, 14, 19, 23, 24, 25, 28, 31, 35, 37, 38, 40, 45, 49, 52]",55,41,False
line,60,57,77,1,98.24561403508773,18,100.0,17,-1,0.0008164999890141189,"[0, 3, 8, 14, 19, 23, 24, 25, 28, 31, 35, 37, 38, 40, 45, 49, 52]",56,55,False
line,61,57,77,1,100.0,18,100.0,18,0,0.0007422000053338706,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",37,48,True
line,62,57,77,1,98.24561403508773,18,100.0,19,1,0.00226239999756217,"[0, 3, 8, 9, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 48, 52, 55]",37,47,False
trafo,0,57,78,1,100.0,18,100.0,18,0,0.0007300000288523734,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",17,3,True
trafo,1,57,78,1,100.0,18,100.0,18,0,0.0007734999526292086,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",17,3,True
trafo,2,57,77,1,98.24561403508773,18,100.0,19,1,0.0010347000206820667,"[0, 3, 8, 10, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",19,20,False
trafo,3,57,78,1,100.0,18,100.0,18,0,0.0009766999864950776,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",24,23,True
trafo,4,57,78,1,100.0,18,100.0,18,0,0.0007279000128619373,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",24,23,True
trafo,5,57,77,1,100.0,18,100.0,18,0,0.0013891999842599034,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",25,23,True
trafo,6,57,77,1,98.24561403508773,18,100.0,18,0,0.000750300008803606,"[0, 3, 5, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",28,6,False
trafo,7,57,77,1,100.0,18,100.0,18,0,0.0011336999596096575,"[0, 3, 8, 10, 14, 19, 23, 25, 28, 30, 31, 34, 36, 37, 45, 49, 52, 55]",31,33,True
trafo,8,57,77,1,100.0,18,100.0,18,0,0.0007993000326678157,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",40,10,True
trafo,9,57,77,1,98.24561403508773,18,100.0,18,0,0.0015234999591484666,"[0, 3, 8, 10, 19, 23, 24, 25, 28, 31, 34, 36, 37, 43, 45, 49, 52, 55]",44,14,False
trafo,10,57,77,1,100.0,18,100.0,18,0,0.0009272999595850706,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",45,13,True
trafo,11,57,77,1,100.0,18,100.0,18,0,0.001288799976464361,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",50,9,True
trafo,12,57,77,1,100.0,18,100.0,18,0,0.0012221999932080507,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",48,12,True
trafo,13,57,77,1,98.24561403508773,18,100.0,18,0,0.0009246999979950488,"[0, 3, 8, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",42,10,False
trafo,14,57,77,1,98.24561403508773,18,100.0,17,-1,0.0006747000152245164,"[0, 3, 8, 14, 19, 23, 24, 25, 28, 31, 35, 37, 38, 40, 45, 49, 52]",55,39,False
trafo,15,57,77,1,100.0,18,100.0,18,0,0.000832499994430691,"[0, 3, 8, 10, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",56,38,True
trafo,16,57,77,1,98.24561403508773,18,100.0,19,1,0.0007541999802924693,"[0, 3, 5, 10, 12, 14, 19, 23, 24, 25, 28, 31, 34, 36, 37, 45, 50, 53, 55]",54,8,False
