kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
line,34,57,71,1,94.73684210526316,18,100.0,19,1,0.0007224999717436731,"[0, 3, 8, 14, 18, 20, 23, 25, 28, 29, 31, 34, 36, 37, 40, 45, 49, 52, 55]",24,29,False
line,35,57,71,1,96.49122807017544,18,100.0,19,1,0.0011260000173933804,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",29,30,False
line,36,57,71,1,94.73684210526316,18,100.0,19,1,0.001332900021225214,"[0, 3, 8, 14, 18, 20, 23, 25, 28, 29, 31, 34, 36, 37, 40, 45, 49, 52, 55]",30,31,False
line,37,57,71,2,94.73684210526316,18,100.0,19,1,0.0011832000454887748,"[0, 3, 8, 14, 18, 20, 23, 25, 28, 30, 32, 34, 36, 37, 40, 45, 49, 52, 55]",31,32,False
line,38,57,71,1,96.49122807017544,18,100.0,19,1,0.000985699996817857,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",33,34,False
line,39,57,71,1,96.49122807017544,18,100.0,19,1,0.0013334000250324607,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 33, 36, 37, 40, 45, 49, 52, 55]",34,35,False
line,40,57,71,1,96.49122807017544,18,100.0,19,1,0.0009947000071406364,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",35,36,False
line,41,57,71,1,96.49122807017544,18,100.0,19,1,0.0008650000090710819,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 35, 36, 37, 40, 45, 49, 52, 55]",36,37,False
line,42,57,71,1,94.73684210526316,18,100.0,19,1,0.0008028000011108816,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 37, 38, 40, 45, 49, 52, 55]",36,38,False
line,43,57,71,1,96.49122807017544,18,100.0,19,1,0.0007748000207357109,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",35,39,False
line,44,57,71,1,94.73684210526316,18,100.0,19,1,0.0012190000270493329,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",21,37,False
