kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
line,89,118,178,1,100.0,36,100.0,36,0,0.003007499995874241,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",37,64,True
line,90,118,178,1,100.0,36,100.0,36,0,0.003781800012802705,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",63,64,True
line,91,118,179,1,100.0,36,100.0,36,0,0.002861900022253394,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,65,True
line,92,118,179,1,100.0,36,100.0,36,0,0.004189900006167591,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,65,True
line,93,118,178,1,100.0,36,100.0,36,0,0.003023199999006465,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",61,65,True
line,94,118,178,1,99.15254237288136,36,100.0,36,0,0.0032863000233191997,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 65, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",61,66,False
line,95,118,178,1,100.0,36,100.0,36,0,0.002893099997891113,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",65,66,True
line,96,118,178,1,100.0,36,100.0,36,0,0.0032796000014059246,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",46,68,True
line,97,118,178,1,100.0,36,100.0,36,0,0.0028925999940838665,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,68,True
line,98,118,178,1,100.0,36,100.0,36,0,0.002987100015161559,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",68,69,True
line,99,118,178,1,100.0,36,100.0,36,0,0.002841000008629635,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",23,69,True
line,100,118,178,1,100.0,36,100.0,36,0,0.002896399993915111,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",69,70,True
line,101,118,178,1,100.0,36,100.0,36,0,0.0044649000046774745,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",23,71,True
line,102,118,178,1,99.15254237288136,36,100.0,38,2,0.003044499986572191,"[0, 4, 8, 10, 11, 16, 19, 22, 23, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",70,71,False
line,103,118,178,2,99.15254237288136,36,100.0,38,2,0.003504299995256588,"[0, 4, 8, 10, 11, 16, 19, 22, 23, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 69, 72, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",70,72,False
line,104,118,178,1,100.0,36,100.0,36,0,0.002933999989181757,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",69,73,True
line,105,118,178,1,100.0,36,100.0,36,0,0.002944100007880479,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",69,74,True
line,106,118,178,1,100.0,36,100.0,36,0,0.0028578999917954206,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",68,74,True
line,107,118,178,1,99.15254237288136,36,100.0,37,1,0.003196100005879998,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",73,74,False
line,108,118,178,1,99.15254237288136,36,100.0,37,1,0.003008700005011633,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 75, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",75,76,False
line,109,118,178,1,100.0,36,100.0,36,0,0.002973099995870143,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",68,76,True
line,110,118,178,1,100.0,36,100.0,37,1,0.003253200004110113,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",74,76,True
line,111,118,178,1,99.15254237288136,36,100.0,37,1,0.004140399978496134,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 75, 77, 79, 84, 85, 88, 91, 95, 99, 104, 109]",76,77,False
line,112,118,178,1,100.0,36,100.0,36,0,0.002967500011436641,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",77,78,True
line,113,118,179,1,100.0,36,100.0,36,0,0.0028651999891735613,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",76,79,True
line,114,118,179,1,100.0,36,100.0,36,0,0.0029858999769203365,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",76,79,True
line,115,118,178,1,99.15254237288136,36,100.0,36,0,0.0031484000210184604,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 77, 84, 85, 88, 91, 95, 99, 104, 109]",78,79,False
line,116,118,178,1,99.15254237288136,36,100.0,37,1,0.0035561999829951674,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 75, 76, 79, 84, 85, 88, 91, 95, 99, 104, 109]",76,81,False
line,117,118,178,1,100.0,36,100.0,36,0,0.002942599996458739,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",81,82,True
line,118,118,178,1,100.0,36,100.0,36,0,0.0032398999901488423,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",82,83,True
line,119,118,178,1,99.15254237288136,36,100.0,37,1,0.0034174000029452145,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 81, 84, 85, 88, 91, 93, 99, 104, 109]",82,84,False
line,120,118,178,1,99.15254237288136,36,100.0,37,1,0.002991499990457669,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 82, 84, 85, 88, 91, 93, 99, 104, 109]",83,84,False
line,121,118,178,2,100.0,36,100.0,36,0,0.0029183000151533633,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",84,85,True
line,122,118,178,1,100.0,36,100.0,36,0,0.0033750000002328306,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",84,87,True
line,123,118,178,1,100.0,36,100.0,36,0,0.002894500008551404,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",84,88,True
line,124,118,178,1,100.0,36,100.0,36,0,0.002906999987317249,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",87,88,True
line,125,118,179,1,100.0,36,100.0,36,0,0.0029024999821558595,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",88,89,True
line,126,118,179,1,100.0,36,100.0,36,0,0.0038404999941121787,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",88,89,True
line,127,118,178,1,100.0,36,100.0,36,0,0.00432330000330694,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",89,90,True
line,128,118,179,1,100.0,36,100.0,36,0,0.003010200016433373,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",88,91,True
line,129,118,179,1,100.0,36,100.0,36,0,0.002901600004406646,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",88,91,True
line,130,118,178,1,99.15254237288136,36,100.0,36,0,0.0037558999902103096,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 89, 91, 93, 99, 104, 109]",90,91,False
line,131,118,178,1,100.0,36,100.0,36,0,0.0028680999821517617,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 89, 91, 93, 99, 104, 109]",91,92,True
line,132,118,178,1,100.0,36,100.0,36,0,0.002930200018454343,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",91,93,True
line,133,118,178,1,100.0,36,100.0,36,0,0.0033827000006567687,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",92,93,True
line,134,118,178,1,99.15254237288136,36,100.0,36,0,0.0029317000007722527,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 94, 99, 104, 109]",93,94,False
line,135,118,178,1,100.0,36,100.0,36,0,0.003422599984332919,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 77, 84, 85, 88, 91, 95, 99, 104, 109]",79,95,True
line,136,118,178,1,100.0,36,100.0,36,0,0.0032054999901447445,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",81,95,True
line,137,118,178,1,100.0,36,100.0,36,0,0.0029996999946888536,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",93,95,True
line,138,118,178,1,99.15254237288136,36,100.0,36,0,0.00411000000895001,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 77, 84, 85, 88, 91, 95, 99, 104, 109]",79,96,False
line,139,118,178,1,100.0,36,100.0,36,0,0.004466099984711036,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",79,97,True
line,140,118,178,1,100.0,36,100.0,36,0,0.004725000006146729,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",79,98,True
line,141,118,178,1,100.0,36,100.0,37,1,0.0029593999788630754,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",91,99,True
line,142,118,178,1,100.0,36,100.0,37,1,0.005544599989661947,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",93,99,True
line,143,118,178,1,100.0,36,100.0,36,0,0.0029012000013608485,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",94,95,True
line,144,118,178,1,100.0,36,100.0,36,0,0.003494700009468943,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",95,96,True
line,145,118,178,1,100.0,36,100.0,37,1,0.0029906000127084553,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",97,99,True
line,146,118,178,1,100.0,36,100.0,37,1,0.0038905999972485006,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",98,99,True
line,147,118,178,1,99.15254237288136,36,100.0,37,1,0.0029929000011179596,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 100, 104, 109]",99,100,False
line,148,118,178,1,99.15254237288136,36,100.0,36,0,0.004188899998553097,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 89, 93, 99, 100, 104, 109]",91,101,False
line,149,118,178,1,100.0,36,100.0,36,0,0.0029279000009410083,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",100,101,True
line,150,118,178,1,100.0,36,100.0,37,1,0.003368600009707734,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",99,102,True
line,151,118,178,1,100.0,36,100.0,37,1,0.0032632999937050045,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",99,103,True
line,152,118,178,1,100.0,36,100.0,36,0,0.0028639000083785504,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",102,103,True
line,153,118,178,1,100.0,36,100.0,36,0,0.002853300014976412,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",102,104,True
line,154,118,178,1,100.0,36,100.0,37,1,0.003779099992243573,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",99,105,True
line,155,118,178,1,100.0,36,100.0,36,0,0.003045099991140887,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",103,104,True
line,156,118,178,1,100.0,36,100.0,36,0,0.004145299986703321,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",104,105,True
line,157,118,178,1,99.15254237288136,36,100.0,37,1,0.0035503999970387667,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 105, 109]",104,106,False
line,158,118,178,1,99.15254237288136,36,100.0,37,1,0.002978099975734949,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 107, 109]",104,107,False
line,159,118,178,1,100.0,36,100.0,36,0,0.002904499997384846,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",105,106,True
line,160,118,178,1,100.0,36,100.0,36,0,0.0040129999979399145,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",107,108,True
line,161,118,178,1,100.0,36,100.0,36,0,0.004560199973639101,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",102,109,True
line,162,118,178,1,99.15254237288136,36,100.0,37,1,0.004753299988806248,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 107, 109]",108,109,False
line,163,118,178,2,99.15254237288136,36,100.0,37,1,0.0029356000013649464,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109, 110]",109,110,False
line,164,118,178,2,99.15254237288136,36,100.0,37,1,0.0030509000062011182,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109, 111]",109,111,False
line,165,118,178,1,100.0,36,100.0,36,0,0.0034370000066701323,"[0, 4, 8, 11, 14, 16, 20, 25, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",16,112,True
line,166,118,178,1,100.0,36,100.0,36,0,0.0028935000009369105,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",31,112,True
line,167,118,178,1,99.15254237288136,36,100.0,36,0,0.0029473000031430274,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109, 113]",31,113,False
line,168,118,178,1,99.15254237288136,36,100.0,35,-1,0.002906599984271452,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 27, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109, 113]",26,114,False
line,169,118,178,1,100.0,36,100.0,36,0,0.002857900020899251,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",113,114,True
line,170,118,178,2,99.15254237288136,36,100.0,37,1,0.0030655000009573996,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109, 116]",11,116,False
line,171,118,178,1,99.15254237288136,36,100.0,37,1,0.003099199995631352,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 69, 70, 75, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",74,117,False
line,172,118,178,1,100.0,36,100.0,36,0,0.0036503000010270625,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",75,117,True
trafo,0,118,178,1,100.0,36,100.0,36,0,0.004183899989584461,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",7,4,True
trafo,1,118,178,1,99.15254237288136,36,100.0,36,0,0.0034793999802786857,"[0, 4, 8, 10, 11, 16, 19, 22, 25, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",25,24,False
trafo,2,118,178,1,99.15254237288136,36,100.0,36,0,0.0029282000032253563,"[0, 4, 8, 11, 14, 16, 20, 25, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",29,16,False
trafo,3,118,178,1,99.15254237288136,36,100.0,36,0,0.0028980000060983002,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",37,36,False
trafo,4,118,178,1,99.15254237288136,36,100.0,35,-1,0.00310689999605529,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 51, 55, 60, 61, 62, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",62,58,False
trafo,5,118,178,1,99.15254237288136,36,100.0,36,0,0.002925399981904775,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 62, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",63,60,False
trafo,6,118,178,1,100.0,36,100.0,36,0,0.0028660999960266054,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 60, 61, 67, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",64,65,True
