kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
line,22,118,176,1,99.15254237288136,36,100.0,37,1,0.002957800024887547,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",17,18,False
line,23,118,176,1,99.15254237288136,36,100.0,37,1,0.00410699998610653,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",18,19,False
line,24,118,176,1,99.15254237288136,36,100.0,37,1,0.003066200006287545,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",14,18,False
line,25,118,176,1,98.30508474576271,36,100.0,38,2,0.0032708000217098743,"[0, 4, 8, 10, 11, 16, 18, 20, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",19,20,False
line,26,118,176,1,99.15254237288136,36,100.0,37,1,0.003166299982694909,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",20,21,False
line,27,118,176,1,98.30508474576271,36,100.0,38,2,0.003532600007019937,"[0, 4, 8, 10, 11, 16, 19, 20, 23, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",21,22,False
line,28,118,176,1,98.30508474576271,36,100.0,37,1,0.0031018999870866537,"[0, 4, 8, 10, 11, 16, 19, 21, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",22,23,False
line,29,118,176,1,99.15254237288136,36,100.0,37,1,0.003368600009707734,"[0, 4, 8, 10, 11, 16, 19, 21, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",22,24,False
line,30,118,176,1,99.15254237288136,36,100.0,37,1,0.003065299999434501,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",24,26,False
line,31,118,176,1,99.15254237288136,36,100.0,36,0,0.0029685999907087535,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 27, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109, 114]",26,27,False
line,32,118,176,1,98.30508474576271,36,100.0,37,1,0.006042299995897338,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 28, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",27,28,False
line,33,118,176,1,99.15254237288136,36,100.0,37,1,0.0030126999772619456,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",7,29,False
line,34,118,176,1,99.15254237288136,36,100.0,37,1,0.004457100003492087,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",25,29,False
line,35,118,176,1,99.15254237288136,36,100.0,36,0,0.002884300018195063,"[0, 4, 8, 10, 11, 18, 20, 26, 27, 29, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",16,30,False
line,36,118,176,1,99.15254237288136,36,100.0,37,1,0.0042292000143788755,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",28,30,False
line,37,118,176,1,99.15254237288136,36,100.0,37,1,0.0032396000169683248,"[0, 4, 8, 10, 11, 16, 19, 21, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",22,31,False
line,38,118,176,1,99.15254237288136,36,100.0,37,1,0.003314800007501617,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",30,31,False
line,39,118,176,1,99.15254237288136,36,100.0,37,1,0.003701700014062226,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",26,31,False
line,40,118,176,1,99.15254237288136,36,100.0,37,1,0.0030821000109426677,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",14,32,False
line,41,118,176,1,99.15254237288136,36,100.0,37,1,0.0033155000128317624,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",18,33,False
line,42,118,176,1,99.15254237288136,36,100.0,37,1,0.0030848999740555882,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",34,35,False
line,43,118,176,1,98.30508474576271,36,100.0,38,2,0.0034728999889921397,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 34, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",34,36,False
line,44,118,176,1,98.30508474576271,36,100.0,37,1,0.003185800014762208,"[0, 4, 8, 11, 14, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",32,36,False
line,45,118,176,1,98.30508474576271,36,100.0,38,2,0.003242800012230873,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 34, 36, 39, 42, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",33,35,False
line,46,118,176,1,99.15254237288136,36,100.0,37,1,0.003178599989041686,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",33,36,False
line,47,118,176,1,99.15254237288136,36,100.0,37,1,0.0032913000031840056,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",36,38,False
line,48,118,176,1,99.15254237288136,36,100.0,37,1,0.003635600005509332,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",36,39,False
line,49,118,176,1,99.15254237288136,36,100.0,37,1,0.003165300004184246,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",29,37,False
line,50,118,176,1,99.15254237288136,36,100.0,37,1,0.0035373999853618443,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",38,39,False
line,51,118,176,1,98.30508474576271,36,100.0,37,1,0.003540699981385842,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 40, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",39,40,False
line,52,118,176,1,99.15254237288136,36,100.0,37,1,0.003259799996158108,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",39,41,False
line,53,118,176,1,99.15254237288136,36,100.0,37,1,0.003978599997935817,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",40,41,False
line,54,118,176,1,99.15254237288136,36,100.0,37,1,0.004229299986036494,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",42,43,False
line,55,118,176,1,98.30508474576271,36,100.0,38,2,0.0032623999868519604,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 42, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",33,42,False
line,56,118,176,1,98.30508474576271,36,100.0,38,2,0.004523700015852228,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 42, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",43,44,False
line,57,118,176,1,98.30508474576271,36,100.0,38,2,0.003653799998573959,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 42, 45, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",44,45,False
line,58,118,176,1,99.15254237288136,36,100.0,37,1,0.004058799997437745,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",45,46,False
line,59,118,176,1,99.15254237288136,36,100.0,37,1,0.003502400009892881,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",45,47,False
line,60,118,176,1,98.30508474576271,36,100.0,38,2,0.003501800005324185,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 45, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",46,48,False
line,61,118,177,1,99.15254237288136,36,100.0,37,1,0.004011900018667802,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",41,48,False
line,62,118,177,1,99.15254237288136,36,100.0,37,1,0.005169700016267598,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",41,48,False
line,63,118,176,1,99.15254237288136,36,100.0,38,2,0.0031201000092551112,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 43, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",44,48,False
line,64,118,176,1,98.30508474576271,36,100.0,38,2,0.003501500003039837,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 45, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",47,48,False
line,65,118,176,1,99.15254237288136,36,100.0,37,1,0.0029938000079710037,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,49,False
line,66,118,176,1,99.15254237288136,36,100.0,37,1,0.0033463999861851335,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,50,False
line,67,118,176,1,99.15254237288136,36,100.0,36,0,0.003189200011547655,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 51, 55, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",50,51,False
line,68,118,176,1,98.30508474576271,36,100.0,37,1,0.0029762999911326915,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 52, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",51,52,False
line,69,118,176,1,99.15254237288136,36,100.0,37,1,0.002997099974891171,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",52,53,False
line,70,118,177,1,99.15254237288136,36,100.0,37,1,0.003448000003118068,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,53,False
line,71,118,177,1,99.15254237288136,36,100.0,37,1,0.0032352999842260033,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",48,53,False
line,72,118,176,1,99.15254237288136,36,100.0,37,1,0.004186300007859245,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",53,54,False
line,73,118,176,1,99.15254237288136,36,100.0,37,1,0.0029390999989118427,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",53,55,False
line,74,118,176,1,99.15254237288136,36,100.0,37,1,0.004177499999059364,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",54,55,False
line,75,118,176,1,99.15254237288136,36,100.0,37,1,0.003266599989729002,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",55,56,False
line,76,118,176,1,98.30508474576271,36,100.0,37,1,0.003963600000133738,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 50, 51, 55, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",49,56,False
line,77,118,176,1,99.15254237288136,36,100.0,37,1,0.0040487999795004725,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",55,57,False
line,78,118,176,1,98.30508474576271,36,100.0,36,0,0.00294690000009723,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 51, 55, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",50,57,False
line,79,118,176,1,99.15254237288136,36,100.0,37,1,0.003043400007300079,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",53,58,False
line,80,118,177,1,99.15254237288136,36,100.0,37,1,0.003205699991667643,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",55,58,False
line,81,118,177,1,99.15254237288136,36,100.0,37,1,0.0034032000112347305,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",55,58,False
line,82,118,176,1,98.30508474576271,36,100.0,37,1,0.004588300012983382,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 51, 55, 58, 60, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",54,58,False
line,83,118,176,1,99.15254237288136,36,100.0,37,1,0.0031404999899677932,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 51, 55, 58, 60, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",58,59,False
line,84,118,176,1,99.15254237288136,36,100.0,37,1,0.0030614999996032566,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 51, 55, 58, 60, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",58,60,False
line,85,118,176,1,99.15254237288136,36,100.0,37,1,0.0029738999728579074,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",59,60,False
line,86,118,176,1,99.15254237288136,36,100.0,37,1,0.004356499994173646,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",59,61,False
line,87,118,176,1,99.15254237288136,36,100.0,37,1,0.0031624999828636646,"[0, 4, 8, 10, 11, 16, 19, 22, 24, 26, 27, 31, 33, 36, 39, 44, 48, 49, 50, 51, 58, 61, 64, 67, 69, 70, 74, 76, 79, 84, 85, 88, 91, 93, 99, 104, 109]",60,61,False
